package_id,comparison,baseline_method,baseline,scale,metric,expected_pairs,n_valid_pairs,missing_full_rows,missing_baseline_rows,missing_pair_count,mean_difference,median_difference,min_difference,max_difference,full_better_share
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,total_vehicle_km,80,65,15,0,15,-167.1839304547523,-168.51866686346682,-370.09690652636755,0.0,0.9846153846153847
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,total_vehicle_km,80,65,15,0,15,-141.51024177728448,-136.48297477993935,-361.37800485629214,2.7079085961735245,0.9692307692307692
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,total_vehicle_km,80,65,15,0,15,-141.5426994697615,-140.7208292938053,-320.86534365469976,0.0,0.9846153846153847
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,vkm_per_served_trip,80,65,15,0,15,-4.6168383004363465,-4.225370028112138,-14.893786912254978,0.0,0.9846153846153847
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,vkm_per_served_trip,80,65,15,0,15,-3.9984754280262416,-3.9347647600541453,-14.358506406105516,0.05014645548469687,0.9692307692307692
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,vkm_per_served_trip,80,65,15,0,15,-4.107313955418612,-3.822308769016983,-14.943445950170872,0.0,0.9846153846153847
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,vkm_per_original_request,80,65,15,0,15,-0.6808397954699659,-0.6539962912229249,-1.8040439507707475,0.0,0.9846153846153847
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,vkm_per_original_request,80,65,15,0,15,-0.580798898443647,-0.6232333143901316,-1.327488098647498,0.009026361987244602,0.9692307692307692
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,vkm_per_original_request,80,65,15,0,15,-0.6048531755813039,-0.6014656900424442,-2.1703680146413964,0.0,0.9846153846153847
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_DoorToDoor_Choice_CommonRouting,DoorToDoor_Choice_CommonRouting,DoorToDoor,all,served_share,80,65,15,0,15,0.0,0.0,0.0,0.0,0.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,all,served_share,80,65,15,0,15,0.0,0.0,0.0,0.0,0.0
matched_coverage,BidirectionalMP_Choice_RH_ALNS_minus_SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,all,served_share,80,65,15,0,15,0.0,0.0,0.0,0.0,0.0
