package_id,run_id,config_id,seed,scale,scenario,method_label,variant,service_design,choice_model,reoptimization,routing_solver,evidence_family,diagnostic_role,status,detailed_reason,runtime_s,error_message,result_schema_version,timestamp_utc,artifact_dir,git_commit_or_code_hash,original_request_count,attainable_served_count,matched_target_served_count,target_basis,target_adjusted,actual_served_count,served_share,coverage_gap_count,coverage_gap_abs,coverage_tolerance_count,total_vehicle_km,vkm_per_served_trip,vkm_per_original_request,avg_wait,p95_wait,avg_walk,avg_ivt,detour_ratio,fairness_index
matched_coverage,matched_coverage:synthetic_n200_s1:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_1,1,200,synthetic_n200_v15_s1,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,2.9176207003183663,,phase06.06-03.v1,2026-06-16T07:27:01.900355+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,34,34,min_attainable_served_count_all_methods,False,34,0.17,0,0,0,321.4046981716714,9.453079357990335,1.607023490858357,292.6624547892582,524.4643653944717,47.576225945376954,1008.0991196918209,1.0,0.3921540348656434
matched_coverage,matched_coverage:synthetic_n200_s1:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_1,1,200,synthetic_n200_v15_s1,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.2662629997357726,,phase06.06-03.v1,2026-06-16T07:27:02.191212+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,44,34,min_attainable_served_count_all_methods,True,34,0.17,0,0,0,504.1568020016547,14.828141235342784,2.5207840100082732,3078.969621085379,16553.18694668098,0.0,5044.4133805508745,5.0171401657559755,0.2926005550555242
matched_coverage,matched_coverage:synthetic_n200_s1:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_1,1,200,synthetic_n200_v15_s1,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.5257568000815809,,phase06.06-03.v1,2026-06-16T07:27:02.740184+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,39,34,min_attainable_served_count_all_methods,True,34,0.17,0,0,0,541.7564173338723,15.934012274525655,2.7087820866693613,3884.4947850814438,18765.182240900485,851.5204491306356,4767.148505775361,3.0876196897035806,0.3186812029382764
matched_coverage,matched_coverage:synthetic_n200_s1:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_1,1,200,synthetic_n200_v15_s1,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,1.1167495003901422,,phase06.06-03.v1,2026-06-16T07:27:03.880463+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,35,34,min_attainable_served_count_all_methods,True,34,0.17,0,0,0,491.5628263122899,14.457730185655587,2.4578141315614497,3209.7001956609147,17319.899529636994,1038.0633583370586,6101.971588433379,5.015808415343202,0.27689109838966885
matched_coverage,matched_coverage:synthetic_n200_s2:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_2,2,200,synthetic_n200_v15_s2,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,failed,actual served count differs from target by -9,4.17677260003984,coverage gap count -9,phase06.06-03.v1,2026-06-16T07:27:08.081233+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,36,34,min_attainable_served_count_all_methods,True,25,0.125,-9,9,0,268.24461786103666,10.729784714441466,1.3412230893051833,247.3087623021558,805.4263794562385,172.83171856794476,783.6483594076583,1.0,0.5240432147564484
matched_coverage,matched_coverage:synthetic_n200_s2:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_2,2,200,synthetic_n200_v15_s2,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.48111330019310117,,phase06.06-03.v1,2026-06-16T07:27:08.590737+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,34,34,min_attainable_served_count_all_methods,False,34,0.17,0,0,0,575.1390200275044,16.91585353022072,2.875695100137522,2546.589565253516,15492.990675836341,0.0,5777.191207260416,4.4539876452191285,0.2703013003431374
matched_coverage,matched_coverage:synthetic_n200_s2:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_2,2,200,synthetic_n200_v15_s2,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.43728649988770485,,phase06.06-03.v1,2026-06-16T07:27:09.052841+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,47,34,min_attainable_served_count_all_methods,True,34,0.17,0,0,0,497.72574411803305,14.638992474059796,2.488628720590165,3005.482352734615,14015.19341854122,958.0205750805579,3625.082009197905,3.7344327002145876,0.34678865625336797
matched_coverage,matched_coverage:synthetic_n200_s2:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_2,2,200,synthetic_n200_v15_s2,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.35660600010305643,,phase06.06-03.v1,2026-06-16T07:27:09.432215+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,54,34,min_attainable_served_count_all_methods,True,34,0.17,0,0,0,447.0688769170276,13.149084615206693,2.235344384585138,2181.4725223954147,15083.828276923949,945.6572504034137,4442.3127957253855,3.5998402775751157,0.2572906589158239
matched_coverage,matched_coverage:synthetic_n200_s3:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_3,3,200,synthetic_n200_v15_s3,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,4.905248499941081,,phase06.06-03.v1,2026-06-16T07:27:14.365026+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,30,30,min_attainable_served_count_all_methods,False,30,0.15,0,0,0,272.52007676504894,9.084002558834964,1.3626003838252447,441.1261424723158,913.9541680864066,61.50915888725225,1060.7089881494715,1.0,0.18904602889655675
matched_coverage,matched_coverage:synthetic_n200_s3:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_3,3,200,synthetic_n200_v15_s3,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.7988409996032715,,phase06.06-03.v1,2026-06-16T07:27:15.187045+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,30,30,min_attainable_served_count_all_methods,False,30,0.15,0,0,0,466.15717567654536,15.538572522551512,2.3307858783827267,6355.209787842135,22971.337533461807,0.0,6445.613303941201,6.411791122618096,0.21735008483285778
matched_coverage,matched_coverage:synthetic_n200_s3:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_3,3,200,synthetic_n200_v15_s3,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,1.3308437000960112,,phase06.06-03.v1,2026-06-16T07:27:16.539424+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,31,30,min_attainable_served_count_all_methods,True,30,0.15,0,0,0,462.51209511704616,15.417069837234871,2.3125604755852307,6239.170283690827,21329.836650073084,894.2298611367471,6643.6916564584235,4.92485174379207,0.21688928051203815
matched_coverage,matched_coverage:synthetic_n200_s3:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_3,3,200,synthetic_n200_v15_s3,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.2912258002907038,,phase06.06-03.v1,2026-06-16T07:27:16.854030+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,48,30,min_attainable_served_count_all_methods,True,30,0.15,0,0,0,448.75892732767284,14.958630910922428,2.243794636638364,2742.8430635214195,13394.60134650095,753.886753273334,5826.7418561099075,5.109668511791354,0.23207226060123975
matched_coverage,matched_coverage:synthetic_n200_s4:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_4,4,200,synthetic_n200_v15_s4,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,4.633724799845368,,phase06.06-03.v1,2026-06-16T07:27:21.509666+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,31,31,min_attainable_served_count_all_methods,False,31,0.155,0,0,0,311.1970560079068,10.038614709932476,1.555985280039534,419.21638008411617,926.0598784957108,143.6843357517249,1051.0959255283497,1.0,0.332250453110313
matched_coverage,matched_coverage:synthetic_n200_s4:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_4,4,200,synthetic_n200_v15_s4,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.25980280013754964,,phase06.06-03.v1,2026-06-16T07:27:21.793267+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,45,31,min_attainable_served_count_all_methods,True,31,0.155,0,0,0,470.9229697710456,15.191063541001471,2.354614848855228,2952.540006584855,14133.865118387928,0.0,5360.6696409535425,4.596199831910472,0.2961056020419821
matched_coverage,matched_coverage:synthetic_n200_s4:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_4,4,200,synthetic_n200_v15_s4,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.48174830013886094,,phase06.06-03.v1,2026-06-16T07:27:22.296947+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,43,31,min_attainable_served_count_all_methods,True,31,0.155,0,0,0,454.68704836387985,14.667324140770317,2.2734352418193993,3009.135018651497,15058.24872057111,870.2772747138782,5082.039209971553,4.264806420744765,0.27824175617594027
matched_coverage,matched_coverage:synthetic_n200_s4:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_4,4,200,synthetic_n200_v15_s4,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.8486566999927163,,phase06.06-03.v1,2026-06-16T07:27:23.167208+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,33,31,min_attainable_served_count_all_methods,True,31,0.155,0,0,0,452.11094124505183,14.584223911130705,2.260554706225259,5092.335930839187,20125.272932623553,881.512141938659,7431.305384522145,6.804056958071687,0.3349688389732539
matched_coverage,matched_coverage:synthetic_n200_s5:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_5,5,200,synthetic_n200_v15_s5,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,3.0255608996376395,,phase06.06-03.v1,2026-06-16T07:27:26.214158+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,29,29,min_attainable_served_count_all_methods,False,29,0.145,0,0,0,265.76994232035014,9.164480769667247,1.3288497116017508,399.63384182972004,848.3638865450187,42.418560854953725,1027.155672995581,1.0,0.34779930322467645
matched_coverage,matched_coverage:synthetic_n200_s5:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_5,5,200,synthetic_n200_v15_s5,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.25003799982368946,,phase06.06-03.v1,2026-06-16T07:27:26.485137+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,35,29,min_attainable_served_count_all_methods,True,29,0.145,0,0,0,425.6414344663122,14.677290843665938,2.128207172331561,5411.36142599456,20766.51859487649,0.0,6253.888212556875,9.170266390186923,0.2929125660234513
matched_coverage,matched_coverage:synthetic_n200_s5:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_5,5,200,synthetic_n200_v15_s5,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.6083933003246784,,phase06.06-03.v1,2026-06-16T07:27:27.115013+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,34,29,min_attainable_served_count_all_methods,True,29,0.145,0,0,0,412.0144774211733,14.207395773143906,2.0600723871058664,4167.838720897073,15227.71965056203,785.3768329715738,5449.785895793413,5.858744676450315,0.3299666963371146
matched_coverage,matched_coverage:synthetic_n200_s5:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_5,5,200,synthetic_n200_v15_s5,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.32368379971012473,,phase06.06-03.v1,2026-06-16T07:27:27.460303+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,41,29,min_attainable_served_count_all_methods,True,29,0.145,0,0,0,435.05907073962015,15.002036922055867,2.175295353698101,3643.800419880515,13714.15781176062,999.1970097323803,5003.844158305169,4.10599318239776,0.3325627546491281
matched_coverage,matched_coverage:synthetic_n200_s6:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_6,6,200,synthetic_n200_v15_s6,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,4.4262060998007655,,phase06.06-03.v1,2026-06-16T07:27:31.908190+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,32,32,min_attainable_served_count_all_methods,False,32,0.16,0,0,0,309.29996632937343,9.66562394779292,1.5464998316468672,352.86653888588376,817.5068841049257,155.60266105696053,938.038506933986,1.0,0.41917448271259294
matched_coverage,matched_coverage:synthetic_n200_s6:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_6,6,200,synthetic_n200_v15_s6,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.2544633001089096,,phase06.06-03.v1,2026-06-16T07:27:32.184242+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,45,32,min_attainable_served_count_all_methods,True,32,0.16,0,0,0,436.350775420219,13.635961731881844,2.181753877101095,1861.0356570952617,10270.548053144434,0.0,2810.0152918364033,2.8464229931977902,0.3036688029718251
matched_coverage,matched_coverage:synthetic_n200_s6:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_6,6,200,synthetic_n200_v15_s6,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.7357243001461029,,phase06.06-03.v1,2026-06-16T07:27:32.941899+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,42,32,min_attainable_served_count_all_methods,True,32,0.16,0,0,0,483.155913935834,15.098622310494813,2.41577956967917,3972.155967319332,19022.156734124514,958.1086605592974,5861.398655039664,6.819929968316839,0.3120718100958546
matched_coverage,matched_coverage:synthetic_n200_s6:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_6,6,200,synthetic_n200_v15_s6,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.453668300062418,,phase06.06-03.v1,2026-06-16T07:27:33.417117+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,43,32,min_attainable_served_count_all_methods,True,32,0.16,0,0,0,447.6121227261563,13.987878835192385,2.2380606136307817,2088.416434351496,10351.740197885583,906.4164139946583,4287.480261543318,5.624287911536573,0.3206587077043508
matched_coverage,matched_coverage:synthetic_n200_s7:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_7,7,200,synthetic_n200_v15_s7,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,4.233719899784774,,phase06.06-03.v1,2026-06-16T07:27:37.672826+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,30,30,min_attainable_served_count_all_methods,False,30,0.15,0,0,0,318.2395162487654,10.607983874958848,1.591197581243827,476.82098267727446,927.8235249902289,45.931269072702634,940.0957407273822,1.0,0.334132200613956
matched_coverage,matched_coverage:synthetic_n200_s7:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_7,7,200,synthetic_n200_v15_s7,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.10669439984485507,,phase06.06-03.v1,2026-06-16T07:27:37.804823+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,46,30,min_attainable_served_count_all_methods,True,30,0.15,0,0,0,442.02140694122943,14.734046898040981,2.210107034706147,586.6243509716038,2517.136352940557,0.0,2990.471517860613,3.0889255699791005,0.25256177142907466
matched_coverage,matched_coverage:synthetic_n200_s7:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_7,7,200,synthetic_n200_v15_s7,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.2722156997770071,,phase06.06-03.v1,2026-06-16T07:27:38.098420+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,42,30,min_attainable_served_count_all_methods,True,30,0.15,0,0,0,448.99887731052723,14.966629243684242,2.2449943865526363,1179.0040621584278,3867.116574254241,955.8615791599059,3677.6294158478754,5.458963169610446,0.28016152930026283
matched_coverage,matched_coverage:synthetic_n200_s7:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_7,7,200,synthetic_n200_v15_s7,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.33952549984678626,,phase06.06-03.v1,2026-06-16T07:27:38.459917+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,40,30,min_attainable_served_count_all_methods,True,30,0.15,0,0,0,455.9587440914708,15.198624803049027,2.279793720457354,2753.5866917784438,14778.234742961995,965.5023657146187,4533.58779225952,4.56351017942204,0.2938223138394509
matched_coverage,matched_coverage:synthetic_n200_s8:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_8,8,200,synthetic_n200_v15_s8,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,3.5046918001025915,,phase06.06-03.v1,2026-06-16T07:27:41.986423+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,32,32,min_attainable_served_count_all_methods,False,32,0.16,0,0,0,305.76444090591036,9.555138778309699,1.5288222045295519,351.2123277434063,901.9485215843195,67.75716533639851,1052.7380049804626,1.0,0.34400245973698396
matched_coverage,matched_coverage:synthetic_n200_s8:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_8,8,200,synthetic_n200_v15_s8,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.30594580015167594,,phase06.06-03.v1,2026-06-16T07:27:42.318826+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,42,32,min_attainable_served_count_all_methods,True,32,0.16,0,0,0,461.73418564527003,14.429193301414688,2.3086709282263502,1972.363639364075,8792.069604680553,0.0,4137.714643677986,3.3985724139477336,0.23554281124550602
matched_coverage,matched_coverage:synthetic_n200_s8:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_8,8,200,synthetic_n200_v15_s8,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.7354522999376059,,phase06.06-03.v1,2026-06-16T07:27:43.078332+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,36,32,min_attainable_served_count_all_methods,True,32,0.16,0,0,0,459.2672099592318,14.352100311225994,2.296336049796159,3690.6309294420253,20210.590783636417,1020.5137087684247,7548.667441491177,8.21029846806455,0.3224893651852463
matched_coverage,matched_coverage:synthetic_n200_s8:SingleSidedPickup_Choice_CommonRouting,matched_coverage:scale_200:seed_8,8,200,synthetic_n200_v15_s8,SingleSidedPickup_Choice_CommonRouting,SingleSidedPickup,single_sided_pickup,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.6865709000267088,,phase06.06-03.v1,2026-06-16T07:27:43.787212+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,37,32,min_attainable_served_count_all_methods,True,32,0.16,0,0,0,396.0448356929439,12.376401115404496,1.9802241784647194,2152.5035964163762,11540.731260516695,830.5913904545853,5935.400036572495,4.650697454266751,0.2628448915602284
matched_coverage,matched_coverage:synthetic_n200_s9:BidirectionalMP_Choice_RH_ALNS,matched_coverage:scale_200:seed_9,9,200,synthetic_n200_v15_s9,BidirectionalMP_Choice_RH_ALNS,FullModel,bidirectional_mp,binary_logit_with_matched_coverage_cap,rolling_horizon,alns,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,3.506395199801773,,phase06.06-03.v1,2026-06-16T07:27:47.315571+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,24,24,min_attainable_served_count_all_methods,False,24,0.12,0,0,0,190.85388305440918,7.952245127267049,0.9542694152720459,478.91579360889045,1165.4938357097942,94.23231243000959,948.1451007526781,1.0,0.40289498803841894
matched_coverage,matched_coverage:synthetic_n200_s9:DoorToDoor_Choice_CommonRouting,matched_coverage:scale_200:seed_9,9,200,synthetic_n200_v15_s9,DoorToDoor_Choice_CommonRouting,DoorToDoor,door_to_door,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.11270250007510185,,phase06.06-03.v1,2026-06-16T07:27:47.448397+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,38,24,min_attainable_served_count_all_methods,True,24,0.12,0,0,0,393.81498721021876,16.40895780042578,1.9690749360510937,1060.2359072703757,4300.6153824771,0.0,4053.3654004317345,2.9097923953589873,0.36553294133075953
matched_coverage,matched_coverage:synthetic_n200_s9:SingleSidedDropoff_Choice_CommonRouting,matched_coverage:scale_200:seed_9,9,200,synthetic_n200_v15_s9,SingleSidedDropoff_Choice_CommonRouting,SingleSidedDropoff,single_sided_dropoff,binary_logit_with_matched_coverage_cap,common_sequential_insertion,greedy_insertion,supplementary_control,matched_coverage_control,completed,actual served count equals matched target,0.13212439976632595,,phase06.06-03.v1,2026-06-16T07:27:47.601734+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\coverage_controls\matched_coverage,98f0cb8,200,41,24,min_attainable_served_count_all_methods,True,24,0.12,0,0,0,353.7695389127511,14.740397454697963,1.7688476945637555,775.5588722170925,2486.5662013569645,864.4819860115362,2909.3311681255095,2.182659738881413,0.35493860816163925
