run_id,config_id,variant,scale,seed,scenario,method_label,service_design,choice_model,reoptimization,routing_solver,evidence_family,diagnostic_role,legacy_class,status,detailed_reason,runtime_s,error_message,result_schema_version,timestamp_utc,artifact_dir,git_commit_or_code_hash,n_requests,n_offered,n_served,acceptance_rate,vehicle_km,total_vehicle_km,served_share,behavioral_acceptance_rate,choice_rejection_rate,feasibility_rejection_rate,vkm_per_served_trip,vkm_per_original_request,avg_wait,p95_wait,avg_walk,avg_ivt,detour_ratio,fairness_index,cpu_time
synthetic_n200_v15_s19:DoorToDoor_Choice_CommonRouting:s19,synthetic_n200_v15_s19:scale_200:seed_19,DoorToDoor,200,19,synthetic_n200_v15_s19,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,1.3283760002814233,,phase04.v1,2026-06-16T06:22:08.230885+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,200,137,34,0.17,465.9454210777868,465.9454210777868,0.17,0.485,0.515,0.315,13.704277090523142,2.329727105388934,5387.8551527848085,20878.68768810335,0.0,7282.2515240958255,7.105283546194165,0.2849728966616847,1.3283760002814233
synthetic_n200_v15_s19:SingleSidedDropoff_Choice_CommonRouting:s19,synthetic_n200_v15_s19:scale_200:seed_19,SingleSidedDropoff,200,19,synthetic_n200_v15_s19,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,2.320710700005293,,phase04.v1,2026-06-16T06:22:10.576032+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,200,128,34,0.17,472.4832557977692,472.4832557977692,0.17,0.53,0.47,0.36,13.896566346993211,2.362416278988846,6208.27192604629,21351.151385041492,876.7238120106118,6562.3380364101,6.16604152095039,0.26882028498331123,2.320710700005293
synthetic_n200_v15_s19:SingleSidedPickup_Choice_CommonRouting:s19,synthetic_n200_v15_s19:scale_200:seed_19,SingleSidedPickup,200,19,synthetic_n200_v15_s19,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,2.077777899801731,,phase04.v1,2026-06-16T06:22:12.679589+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,200,132,34,0.17,479.56940693386406,479.56940693386406,0.17,0.51,0.49,0.34,14.104982556878355,2.3978470346693204,5771.673898987424,19773.933918528008,831.9875902778429,6488.409231836324,5.575771181360294,0.33519081923028216,2.077777899801731
synthetic_n200_v15_s20:BidirectionalMP_Choice_RH_ALNS:s20,synthetic_n200_v15_s20:scale_200:seed_20,FullModel,200,20,synthetic_n200_v15_s20,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,7.895864599850029,,phase04.v1,2026-06-16T06:22:20.597982+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,200,157,36,0.18,358.2438077216933,358.2438077216933,0.18,0.395,0.605,0.215,9.951216881158148,1.7912190386084665,448.3232183800949,1027.6404360310019,116.43984290304678,1054.542197121985,1.0,0.36826289037903615,7.895864599850029
synthetic_n200_v15_s20:DoorToDoor_Choice_CommonRouting:s20,synthetic_n200_v15_s20:scale_200:seed_20,DoorToDoor,200,20,synthetic_n200_v15_s20,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,0.6891685998998582,,phase04.v1,2026-06-16T06:22:21.312255+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,200,175,40,0.2,658.514332822974,658.514332822974,0.2,0.32499999999999996,0.675,0.125,16.462858320574348,3.29257166411487,2970.608328074184,13317.74522423044,0.0,5316.145573301236,4.255352897967958,0.2532128689970883,0.6891685998998582
synthetic_n200_v15_s20:SingleSidedDropoff_Choice_CommonRouting:s20,synthetic_n200_v15_s20:scale_200:seed_20,SingleSidedDropoff,200,20,synthetic_n200_v15_s20,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,0.9926419998519123,,phase04.v1,2026-06-16T06:22:22.328086+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,200,179,43,0.215,596.1827333409806,596.1827333409806,0.215,0.31999999999999995,0.68,0.105,13.864714728860013,2.980913666704903,1497.8808012850182,7731.513602645936,889.2103888905702,3373.603889095599,2.635505123817359,0.2504239492875784,0.9926419998519123
synthetic_n200_v15_s20:SingleSidedPickup_Choice_CommonRouting:s20,synthetic_n200_v15_s20:scale_200:seed_20,SingleSidedPickup,200,20,synthetic_n200_v15_s20,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,1.5352095998823643,,phase04.v1,2026-06-16T06:22:23.886303+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,200,171,47,0.235,631.490124966027,631.490124966027,0.235,0.38,0.62,0.145,13.435960105660149,3.157450624830135,2931.167790863589,17827.58048908535,1090.2971029960872,4972.6867635557965,4.1346850384966025,0.22041990257536348,1.5352095998823643
synthetic_n300_v20_s1:BidirectionalMP_Choice_RH_ALNS:s1,synthetic_n300_v20_s1:scale_300:seed_1,FullModel,300,1,synthetic_n300_v20_s1,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,10.856485800351948,,phase04.v1,2026-06-16T06:22:34.765668+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,230,56,0.18666666666666668,488.91798642140174,488.91798642140174,0.18666666666666668,0.42000000000000004,0.58,0.23333333333333334,8.730678328953603,1.6297266214046724,351.04502312227913,807.4374063022365,38.516730144366356,1071.2606353494255,1.0,0.37241024958236335,10.856485800351948
synthetic_n300_v20_s1:DoorToDoor_Choice_CommonRouting:s1,synthetic_n300_v20_s1:scale_300:seed_1,DoorToDoor,300,1,synthetic_n300_v20_s1,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,2.769995500333607,,phase04.v1,2026-06-16T06:22:37.573792+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,263,65,0.21666666666666667,930.2492231813712,930.2492231813712,0.21666666666666667,0.33999999999999997,0.66,0.12333333333333334,14.311526510482635,3.100830743937904,5361.211631053031,24455.677569030206,0.0,6550.685181497761,8.962975397569664,0.2842832999320899,2.769995500333607
synthetic_n300_v20_s1:SingleSidedDropoff_Choice_CommonRouting:s1,synthetic_n300_v20_s1:scale_300:seed_1,SingleSidedDropoff,300,1,synthetic_n300_v20_s1,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,3.9743935000151396,,phase04.v1,2026-06-16T06:22:41.570936+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,261,65,0.21666666666666667,904.5465153842293,904.5465153842293,0.21666666666666667,0.3466666666666667,0.6533333333333333,0.13,13.916100236680451,3.0151550512807646,5080.795310961853,25582.606202929102,901.5357444655151,5157.023234645825,4.8658083408621655,0.28651749390530634,3.9743935000151396
synthetic_n300_v20_s1:SingleSidedPickup_Choice_CommonRouting:s1,synthetic_n300_v20_s1:scale_300:seed_1,SingleSidedPickup,300,1,synthetic_n300_v20_s1,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,3.8088313001208007,,phase04.v1,2026-06-16T06:22:45.405124+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,264,63,0.21,806.9315652185869,806.9315652185869,0.21,0.32999999999999996,0.67,0.12,12.808437543152174,2.6897718840619564,2878.2970782358893,15200.407994665695,921.37898147694,6020.223798283631,4.962246316400426,0.2816676323577201,3.8088313001208007
synthetic_n300_v20_s2:BidirectionalMP_Choice_RH_ALNS:s2,synthetic_n300_v20_s2:scale_300:seed_2,FullModel,300,2,synthetic_n300_v20_s2,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,9.481047099921852,,phase04.v1,2026-06-16T06:22:54.908693+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,257,60,0.2,631.6713096170274,631.6713096170274,0.2,0.3433333333333334,0.6566666666666666,0.14333333333333334,10.52785516028379,2.105571032056758,341.88079325911906,717.5594101328858,22.052382997300985,930.1987300733304,1.0,0.38263438479169776,9.481047099921852
synthetic_n300_v20_s2:DoorToDoor_Choice_CommonRouting:s2,synthetic_n300_v20_s2:scale_300:seed_2,DoorToDoor,300,2,synthetic_n300_v20_s2,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,2.104877700097859,,phase04.v1,2026-06-16T06:22:57.040125+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,214,54,0.18,809.7734283114893,809.7734283114893,0.18,0.4666666666666667,0.5333333333333333,0.2866666666666667,14.995804227990542,2.6992447610382975,3863.9424261324984,15693.979006867785,0.0,5909.289506804027,5.867707785778803,0.26016164029540945,2.104877700097859
synthetic_n300_v20_s2:SingleSidedDropoff_Choice_CommonRouting:s2,synthetic_n300_v20_s2:scale_300:seed_2,SingleSidedDropoff,300,2,synthetic_n300_v20_s2,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,4.7526857000775635,,phase04.v1,2026-06-16T06:23:01.821010+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,255,65,0.21666666666666667,874.6645848318085,874.6645848318085,0.21666666666666667,0.3666666666666667,0.6333333333333333,0.15,13.45637822818167,2.9155486161060282,3615.8073657742643,17555.772285750452,889.0350913896335,6357.702162735676,6.618888073756338,0.3206655808537322,4.7526857000775635
synthetic_n300_v20_s2:SingleSidedPickup_Choice_CommonRouting:s2,synthetic_n300_v20_s2:scale_300:seed_2,SingleSidedPickup,300,2,synthetic_n300_v20_s2,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,5.660765700042248,,phase04.v1,2026-06-16T06:23:07.508994+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,248,71,0.23666666666666666,956.3883502193542,956.3883502193542,0.23666666666666666,0.41000000000000003,0.59,0.17333333333333334,13.47025845379372,3.187961167397847,4302.780861388464,18986.254768007027,931.8361712468524,6542.9594373197615,6.213620243801347,0.30029661826187515,5.660765700042248
synthetic_n300_v20_s3:BidirectionalMP_Choice_RH_ALNS:s3,synthetic_n300_v20_s3:scale_300:seed_3,FullModel,300,3,synthetic_n300_v20_s3,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,12.627852099947631,,phase04.v1,2026-06-16T06:23:20.165500+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,177,42,0.14,381.2261401796316,381.2261401796316,0.14,0.55,0.45,0.41,9.0768128614198,1.270753800598772,436.4463776483942,1019.5757599587849,23.997349069473756,947.4078210015623,1.0,0.32789887475797563,12.627852099947631
synthetic_n300_v20_s3:DoorToDoor_Choice_CommonRouting:s3,synthetic_n300_v20_s3:scale_300:seed_3,DoorToDoor,300,3,synthetic_n300_v20_s3,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,2.970087599940598,,phase04.v1,2026-06-16T06:23:23.162166+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,278,75,0.25,1066.5466322720529,1066.5466322720529,0.25,0.32333333333333336,0.6766666666666666,0.07333333333333333,14.220621763627372,3.555155440906843,3659.4306352033,19623.705909947617,0.0,7441.068566342818,9.111682007989664,0.30492602724917095,2.970087599940598
synthetic_n300_v20_s3:SingleSidedDropoff_Choice_CommonRouting:s3,synthetic_n300_v20_s3:scale_300:seed_3,SingleSidedDropoff,300,3,synthetic_n300_v20_s3,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,7.093018000014126,,phase04.v1,2026-06-16T06:23:30.280133+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,173,52,0.17333333333333334,714.7182742975564,714.7182742975564,0.17333333333333334,0.5966666666666667,0.4033333333333333,0.42333333333333334,13.74458219802993,2.3823942476585214,7187.114200292325,23269.306471746535,887.6716965759736,6834.299704922794,8.718251693951267,0.29544765907832726,7.093018000014126
synthetic_n300_v20_s3:SingleSidedPickup_Choice_CommonRouting:s3,synthetic_n300_v20_s3:scale_300:seed_3,SingleSidedPickup,300,3,synthetic_n300_v20_s3,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,6.049464100040495,,phase04.v1,2026-06-16T06:23:36.355065+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,173,52,0.17333333333333334,707.1116886970003,707.1116886970003,0.17333333333333334,0.5966666666666667,0.4033333333333333,0.42333333333333334,13.598301705711545,2.3570389623233345,6767.359809506693,22471.045039086468,849.0238405526547,7273.335227611042,8.067383085864712,0.28066164084295075,6.049464100040495
synthetic_n300_v20_s4:BidirectionalMP_Choice_RH_ALNS:s4,synthetic_n300_v20_s4:scale_300:seed_4,FullModel,300,4,synthetic_n300_v20_s4,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,10.924389699939638,,phase04.v1,2026-06-16T06:23:47.304651+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,213,43,0.14333333333333334,429.4202800027166,429.4202800027166,0.14333333333333334,0.43333333333333335,0.5666666666666667,0.29,9.98651813959806,1.4314009333423887,573.7439995755751,1414.8215478777272,200.31233609049022,1004.3608582690619,1.0,0.4192678222227961,10.924389699939638
synthetic_n300_v20_s4:DoorToDoor_Choice_CommonRouting:s4,synthetic_n300_v20_s4:scale_300:seed_4,DoorToDoor,300,4,synthetic_n300_v20_s4,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,3.1565387998707592,,phase04.v1,2026-06-16T06:23:50.486606+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,167,46,0.15333333333333332,714.9433095335266,714.9433095335266,0.15333333333333332,0.5966666666666667,0.4033333333333333,0.44333333333333336,15.542245859424492,2.3831443651117556,7575.381558174216,24914.37461767021,0.0,6257.970850600629,5.466564024574156,0.3399386157311395,3.1565387998707592
synthetic_n300_v20_s4:SingleSidedDropoff_Choice_CommonRouting:s4,synthetic_n300_v20_s4:scale_300:seed_4,SingleSidedDropoff,300,4,synthetic_n300_v20_s4,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,4.28736689966172,,phase04.v1,2026-06-16T06:23:54.799495+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,190,46,0.15333333333333332,712.9447770725513,712.9447770725513,0.15333333333333332,0.52,0.48,0.36666666666666664,15.498799501577203,2.376482590241838,7353.756091416907,25017.669234807032,895.7616919632113,5902.321147827458,5.065631577215791,0.30647656953827074,4.28736689966172
synthetic_n300_v20_s4:SingleSidedPickup_Choice_CommonRouting:s4,synthetic_n300_v20_s4:scale_300:seed_4,SingleSidedPickup,300,4,synthetic_n300_v20_s4,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,5.620106100104749,,phase04.v1,2026-06-16T06:24:00.445782+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,200,52,0.17333333333333334,715.4751968842485,715.4751968842485,0.17333333333333334,0.5066666666666666,0.49333333333333335,0.3333333333333333,13.759138401620163,2.3849173229474947,5124.844833328798,20123.73010229614,931.9479780103009,6575.679334404122,6.775193406261912,0.31827947454692884,5.620106100104749
synthetic_n300_v20_s5:BidirectionalMP_Choice_RH_ALNS:s5,synthetic_n300_v20_s5:scale_300:seed_5,FullModel,300,5,synthetic_n300_v20_s5,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,10.664664099924266,,phase04.v1,2026-06-16T06:24:11.138725+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,240,54,0.18,640.7306892018925,640.7306892018925,0.18,0.38,0.62,0.2,11.865383133368379,2.1357689640063082,478.46609134527245,1203.625733113677,38.16994200482708,1166.0666756270034,1.0,0.3960375271652008,10.664664099924266
synthetic_n300_v20_s5:DoorToDoor_Choice_CommonRouting:s5,synthetic_n300_v20_s5:scale_300:seed_5,DoorToDoor,300,5,synthetic_n300_v20_s5,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,2.2379360999912024,,phase04.v1,2026-06-16T06:24:13.404041+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,293,77,0.25666666666666665,1103.121321605278,1103.121321605278,0.25666666666666665,0.28,0.72,0.023333333333333334,14.326250929938674,3.677071072017593,2569.2360572686807,11913.71525501175,0.0,5381.926942994066,4.125325843847138,0.31619452537492765,2.2379360999912024
synthetic_n300_v20_s5:SingleSidedDropoff_Choice_CommonRouting:s5,synthetic_n300_v20_s5:scale_300:seed_5,SingleSidedDropoff,300,5,synthetic_n300_v20_s5,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,4.065481000114232,,phase04.v1,2026-06-16T06:24:17.495098+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,256,61,0.20333333333333334,756.5573151039868,756.5573151039868,0.20333333333333334,0.35,0.65,0.14666666666666667,12.402578936130931,2.521857717013289,2359.767402583345,13604.652390194682,826.2278194598689,5131.765129593346,4.198919875910657,0.348376204351154,4.065481000114232
synthetic_n300_v20_s5:SingleSidedPickup_Choice_CommonRouting:s5,synthetic_n300_v20_s5:scale_300:seed_5,SingleSidedPickup,300,5,synthetic_n300_v20_s5,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,5.829611500259489,,phase04.v1,2026-06-16T06:24:23.353414+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,246,64,0.21333333333333335,778.8349409534511,778.8349409534511,0.21333333333333335,0.3933333333333333,0.6066666666666667,0.18,12.169295952397674,2.596116469844837,3640.6451033746025,14463.667065703252,948.8915345171228,5476.358834314813,3.9682954942381192,0.37083549177483444,5.829611500259489
synthetic_n300_v20_s6:BidirectionalMP_Choice_RH_ALNS:s6,synthetic_n300_v20_s6:scale_300:seed_6,FullModel,300,6,synthetic_n300_v20_s6,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,15.042992800008506,,phase04.v1,2026-06-16T06:24:38.424068+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,236,58,0.19333333333333333,615.5513738197436,615.5513738197436,0.19333333333333333,0.4066666666666666,0.5933333333333334,0.21333333333333335,10.612954721030063,2.051837912732479,377.9050654313653,967.075489579374,106.8059258956559,805.4877574936743,1.0,0.43373463123509826,15.042992800008506
synthetic_n300_v20_s6:DoorToDoor_Choice_CommonRouting:s6,synthetic_n300_v20_s6:scale_300:seed_6,DoorToDoor,300,6,synthetic_n300_v20_s6,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,2.6709353998303413,,phase04.v1,2026-06-16T06:24:41.129660+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,268,67,0.22333333333333333,944.4424543180502,944.4424543180502,0.22333333333333333,0.32999999999999996,0.67,0.10666666666666667,14.096156034597763,3.1481415143935005,4613.9127318796345,21545.26909269802,0.0,5747.159638665779,7.583987440574709,0.3113750551044443,2.6709353998303413
synthetic_n300_v20_s6:SingleSidedDropoff_Choice_CommonRouting:s6,synthetic_n300_v20_s6:scale_300:seed_6,SingleSidedDropoff,300,6,synthetic_n300_v20_s6,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,4.597106999717653,,phase04.v1,2026-06-16T06:24:45.752305+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,251,61,0.20333333333333334,796.7216690638035,796.7216690638035,0.20333333333333334,0.3666666666666667,0.6333333333333333,0.16333333333333333,13.061010968259072,2.655738896879345,2983.5288157737546,14450.851016622031,1033.0656127948255,5541.825258154931,5.399837732106463,0.3046175170230583,4.597106999717653
synthetic_n300_v20_s6:SingleSidedPickup_Choice_CommonRouting:s6,synthetic_n300_v20_s6:scale_300:seed_6,SingleSidedPickup,300,6,synthetic_n300_v20_s6,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,5.002775899600238,,phase04.v1,2026-06-16T06:24:50.783536+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,250,66,0.22,841.9393484875062,841.9393484875062,0.22,0.3866666666666667,0.6133333333333333,0.16666666666666666,12.756656795265245,2.806464494958354,2839.856829427014,13958.637897819013,919.9642493951642,6172.555167921717,5.850814373796751,0.3201679842406666,5.002775899600238
synthetic_n300_v20_s7:BidirectionalMP_Choice_RH_ALNS:s7,synthetic_n300_v20_s7:scale_300:seed_7,FullModel,300,7,synthetic_n300_v20_s7,BidirectionalMP_Choice_RH_ALNS,bidirectional_mp,binary_logit,rolling_horizon,alns,behavioral_main,main_service_design,FullModel,completed,completed,13.06689290003851,,phase04.v1,2026-06-16T06:25:03.876634+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,246,55,0.18333333333333332,483.08433288787626,483.08433288787626,0.18333333333333332,0.3633333333333333,0.6366666666666667,0.18,8.783351507052295,1.6102811096262541,357.00503800838516,1041.7156877540576,77.07962985884947,799.2274335139688,1.0,0.4835105737440242,13.06689290003851
synthetic_n300_v20_s7:DoorToDoor_Choice_CommonRouting:s7,synthetic_n300_v20_s7:scale_300:seed_7,DoorToDoor,300,7,synthetic_n300_v20_s7,DoorToDoor_Choice_CommonRouting,door_to_door,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_baseline,DoorToDoor,completed,completed,2.613298799842596,,phase04.v1,2026-06-16T06:25:06.514435+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,282,65,0.21666666666666667,862.3762900869074,862.3762900869074,0.21666666666666667,0.2766666666666666,0.7233333333333334,0.06,13.267327539798575,2.8745876336230247,3348.6233032572404,20790.54997799527,0.0,6557.838689535949,7.386460082105242,0.3449888407965327,2.613298799842596
synthetic_n300_v20_s7:SingleSidedDropoff_Choice_CommonRouting:s7,synthetic_n300_v20_s7:scale_300:seed_7,SingleSidedDropoff,300,7,synthetic_n300_v20_s7,SingleSidedDropoff_Choice_CommonRouting,single_sided_dropoff,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedDropoff,completed,completed,5.48011379968375,,phase04.v1,2026-06-16T06:25:12.020232+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,248,60,0.2,780.3154847169011,780.3154847169011,0.2,0.3733333333333333,0.6266666666666667,0.17333333333333334,13.005258078615018,2.6010516157230037,4342.708749313005,19618.427131673932,958.3868714066099,6488.733534662055,6.565815513171766,0.33405603296155784,5.48011379968375
synthetic_n300_v20_s7:SingleSidedPickup_Choice_CommonRouting:s7,synthetic_n300_v20_s7:scale_300:seed_7,SingleSidedPickup,300,7,synthetic_n300_v20_s7,SingleSidedPickup_Choice_CommonRouting,single_sided_pickup,binary_logit,common_sequential_insertion,greedy_insertion,behavioral_main,behavioral_service_design_baseline,SingleSidedPickup,completed,completed,4.591863099951297,,phase04.v1,2026-06-16T06:25:16.638835+00:00,C:\Users\39583\Desktop\4_Publication\3.工作3\results\formal\phase06\main_behavioral,d7798a1,300,268,66,0.22,803.3051829333846,803.3051829333846,0.22,0.32666666666666666,0.6733333333333333,0.10666666666666667,12.171290650505826,2.677683943111282,1578.6773918375313,6067.639027503878,907.7506912827726,6881.838255203209,6.3631645500331855,0.36452262517937406,4.591863099951297
