package_id,config_id,seed,scale,scenario,method_label,passenger_type,n_original,n_served,served_share,type_level_acceptance_rate,choice_rejection_rate,feasibility_rejection_rate,avg_wait,avg_walk,avg_ivt,mean_generalized_cost,equity_gini_acceptance,status
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_2,2,100,synthetic_n100_v10_s2,BidirectionalMP_Choice_RH_ALNS,time_sensitive,36,4,0.1111111111111111,0.1111111111111111,0.5833333333333334,0.3055555555555556,520.123541394489,238.50003234859958,624.9194008752261,0.13174812287110468,0.26816628073657567,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_2,2,100,synthetic_n100_v10_s2,BidirectionalMP_Choice_RH_ALNS,walk_sensitive,26,10,0.38461538461538464,0.38461538461538464,0.2692307692307692,0.34615384615384615,341.01693263409004,0.0,1370.3841481851275,0.26638318198710054,0.26816628073657567,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_3,3,100,synthetic_n100_v10_s3,DoorToDoor_Choice_CommonRouting,price_sensitive,38,12,0.3157894736842105,0.3157894736842105,0.6052631578947368,0.07894736842105263,1988.51651306033,0.0,8863.94957956708,0.2104224857181231,0.3089430894308942,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_3,3,100,synthetic_n100_v10_s3,DoorToDoor_Choice_CommonRouting,time_sensitive,36,3,0.08333333333333333,0.08333333333333333,0.6388888888888888,0.2777777777777778,231.2959373602192,0.0,2477.728095129029,0.10422331391372446,0.3089430894308942,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_3,3,100,synthetic_n100_v10_s3,DoorToDoor_Choice_CommonRouting,walk_sensitive,26,13,0.5,0.5,0.3076923076923077,0.19230769230769232,2897.192359887418,0.0,8742.639581428548,0.311144179766405,0.3089430894308942,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_3,3,100,synthetic_n100_v10_s3,BidirectionalMP_Choice_RH_ALNS,price_sensitive,38,6,0.15789473684210525,0.15789473684210525,0.5789473684210527,0.2631578947368421,531.5735462020664,349.2970367189818,1215.2824580923702,0.11081652299034228,0.22468588322246874,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_3,3,100,synthetic_n100_v10_s3,BidirectionalMP_Choice_RH_ALNS,time_sensitive,36,2,0.05555555555555555,0.05555555555555555,0.5277777777777778,0.4166666666666667,396.94986773814003,0.0,865.3531596534665,0.06872468988756367,0.22468588322246874,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_3,3,100,synthetic_n100_v10_s3,BidirectionalMP_Choice_RH_ALNS,walk_sensitive,26,5,0.19230769230769232,0.19230769230769232,0.3076923076923077,0.5,455.746759499832,0.0,953.3564461957405,0.16219988878888117,0.22468588322246874,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_4,4,100,synthetic_n100_v10_s4,DoorToDoor_Choice_CommonRouting,price_sensitive,38,0,0.0,0.0,0.21052631578947367,0.7894736842105263,0.0,0.0,0.0,0.0,0.6666666666666667,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_4,4,100,synthetic_n100_v10_s4,DoorToDoor_Choice_CommonRouting,time_sensitive,36,0,0.0,0.0,0.1388888888888889,0.8611111111111112,0.0,0.0,0.0,0.0,0.6666666666666667,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_4,4,100,synthetic_n100_v10_s4,DoorToDoor_Choice_CommonRouting,walk_sensitive,26,1,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.8461538461538461,320.3885697906205,0.0,2054.2822951242624,0.034552044034685946,0.6666666666666667,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_4,4,100,synthetic_n100_v10_s4,BidirectionalMP_Choice_RH_ALNS,price_sensitive,38,1,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.8157894736842105,286.13749831269797,2074.026536634389,1747.925543644782,0.017717477089235382,0.3958333333333335,completed
equity_type_outcomes,equity_type_outcomes:equity_default_choice_parameters:scale_100:seed_4,4,100,synthetic_n100_v10_s4,BidirectionalMP_Choice_RH_ALNS,time_sensitive,36,0,0.0,0.0,0.1388888888888889,0.8611111111111112,0.0,0.0,0.0,0.0,0.3958333333333335,completed
